t,real,imag
22.6500000000004782,1.29590113574518795,0.455531451381669616
22.7000000000004789,1.32744722544664451,0.419045417192901004
22.7500000000004796,1.35605079215627722,0.380065050637863444
22.8000000000004803,1.38140350588050387,0.338850871611080462
22.850000000000481,1.4032509894674412,0.29573646084838795
22.9000000000004817,1.4214162468758762,0.251104426973138783
22.9500000000004825,1.4358110941074973,0.205354886597478081
23.0000000000004832,1.44643355588892875,0.15887220566270352
23.0500000000004839,1.4533518073728966,0.111996077327526311
23.1000000000004846,1.4566777528230932,0.0650022045011551253
23.1500000000004853,1.4565352737479258,0.0180960615476020714
23.200000000000486,1.45302918382974933,-0.0285792384362551499
23.2500000000004867,1.44622080685215959,-0.0749225925158444328
23.3000000000004874,1.43611486510440622,-0.120846049648908438
23.3500000000004881,1.42266025404635332,-0.166243043008935443
23.4000000000004889,1.40576467421486617,-0.210959892023609707
23.4500000000004896,1.38532047692938476,-0.254776180991356183
23.5000000000004903,1.3612369441025991,-0.297397995460260578
23.550000000000491,1.33347296596706122,-0.338465615260134856
23.6000000000004917,1.3020639441324573,-0.377574563601500046
23.6500000000004924,1.26713776459211758,-0.414306396359060525
23.7000000000004931,1.22891667519412606,-0.448263755190912827
23.7500000000004938,1.18770450142878059,-0.479103354879641341
23.8000000000004945,1.14386136361679913,-0.506560897047192982
23.8500000000004952,1.09777040993221808,-0.530463349871363565
23.900000000000496,1.04980261110640938,-0.550726347499595481
23.9500000000004967,1.00028608038354161,-0.567337220796550357
24.0000000000004974,0.949485596720752056,-0.58032686345381912
24.0500000000004981,0.89759615347803412,-0.589735761796564395
24.1000000000004988,0.844751762368556425,-0.595580670422862557
24.1500000000004995,0.791047887342422595,-0.597828372424850651
24.2000000000005002,0.736573293838242549,-0.596381715357722109
24.2500000000005009,0.681445261083660436,-0.591080878827654699
24.3000000000005016,0.625841371215908326,-0.581720009136575289
24.3500000000005024,0.5700216111715668,-0.568076467325284051
24.4000000000005031,0.514336222960827261,-0.549947515504995876
24.4500000000005038,0.459217317121455526,-0.52718776982536053
24.5000000000005045,0.405155257541190195,-0.499740469426514178
24.5500000000005052,0.352663684380503384,-0.467656620902534292
24.6000000000005059,0.302239232817218872,-0.431098211351806149
24.6500000000005066,0.254323110925673779,-0.390324563766648147
24.7000000000005073,0.209271496024021175,-0.345664015753902543
24.750000000000508,0.167340209133009954,-0.297475865090813751
